,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
16822,FL-170H-A5-40,95000,saver,6,1685.2,170goffset,oneside,a5
12079,FL-135S-A4-40,95000,saver,6,1624.38,135gsilk,oneside,a4
19543,FL-135G-A7-44,95000,standard,2,325.38,135ggloss,bothsides,a7
5851,FL-250S-VG-40,95000,saver,6,2691.71,250gsilk,oneside,carrelarge
5852,FL-250S-VG-40,95000,standard,2,3243.74,250gsilk,oneside,carrelarge
2450,FL-170H-XL-40,95000,saver,6,2290.79,170goffset,oneside,xlong
2451,FL-170H-XL-40,95000,standard,3,2405.79,170goffset,oneside,xlong
13464,FL-400S-A5-40,95000,saver,1,4340.1,400gsilk,oneside,a5
9019,FL-170G-A7-40,95000,standard,2,406.59,170ggloss,oneside,a7
13465,FL-400S-A5-40,95000,standard,4,4605.12,400gsilk,oneside,a5
8945,FL-400S-VG-40-[ML11],95000,saver,5,10706.23,400gmattlaminatedbothsides,oneside,carrelarge
19542,FL-135G-A7-44,95000,saver,6,276.59,135ggloss,bothsides,a7
23605,FL-250S-AL-44,95000,saver,6,1178.51,250gsilk,bothsides,along
3614,FL-135S-A4-44,95000,standard,2,2200.89,135gsilk,bothsides,a4
13587,FL-250S-A5-44,95000,standard,2,2079.1,250gsilk,bothsides,a5
13586,FL-250S-A5-44,95000,saver,6,1923.07,250gsilk,bothsides,a5
23606,FL-250S-AL-44,95000,standard,2,1237.39,250gsilk,bothsides,along
20978,FL-170G-A5-44,95000,standard,2,1652.09,170ggloss,bothsides,a5
20977,FL-170G-A5-44,95000,saver,6,1380.59,170ggloss,bothsides,a5
6006,FL-250G-VG-40,95000,saver,6,3046.97,250ggloss,oneside,carrelarge
6007,FL-250G-VG-40,95000,standard,2,3243.74,250ggloss,oneside,carrelarge
8827,FL-170G-VM-40,95000,standard,3,1448.61,170ggloss,oneside,carremedium
8826,FL-170G-VM-40,95000,saver,6,1147.36,170ggloss,oneside,carremedium
22309,FL-170H-AL-40,95000,saver,6,1243.83,170goffset,oneside,along
8946,FL-400S-VG-40-[ML11],95000,standard,5,12284.17,400gmattlaminatedbothsides,oneside,carrelarge
19455,FL-140H-VG-44,95000,saver,6,4277.07,140goffset,bothsides,carrelarge
1778,FL-250S-A5-40,95000,saver,6,1598.62,250gsilk,oneside,a5
12080,FL-135S-A4-40,95000,standard,2,1751.47,135gsilk,oneside,a4
10861,FL-170G-A6-40,95000,standard,2,770.16,170ggloss,oneside,a6
14889,FL-170H-VG-40,95000,standard,3,3585.23,170goffset,oneside,carrelarge
8556,FL-135G-AL-44,95000,standard,3,828.91,135ggloss,bothsides,along
5740,FL-400S-VG-40,95000,saver,1,5453.09,400gsilk,oneside,carrelarge
5741,FL-400S-VG-40,95000,standard,4,7832.03,400gsilk,oneside,carrelarge
6241,FL-250S-US-44,95000,standard,2,2217.19,250gsilk,bothsides,us
6240,FL-250S-US-44,95000,saver,6,1326.7,250gsilk,bothsides,us
2521,FL-170S-US-40,95000,standard,2,1152.1,170gsilk,oneside,us
2520,FL-170S-US-40,95000,saver,6,1094.49,170gsilk,oneside,us
8670,FL-400S-US-40-[ML11],95000,saver,5,3943.73,400gmattlaminatedbothsides,oneside,us
8671,FL-400S-US-40-[ML11],95000,standard,5,5938.92,400gmattlaminatedbothsides,oneside,us
15220,FL-170S-VK-44,95000,standard,2,930.73,170gsilk,bothsides,carresmall
15219,FL-170S-VK-44,95000,saver,6,791.13,170gsilk,bothsides,carresmall
18312,FL-170G-AL-44,95000,saver,6,1012.91,170ggloss,bothsides,along
15001,FL-250S-VM-40,95000,saver,6,1387.44,250gsilk,oneside,carremedium
6130,FL-400S-VG-44-[GL11],95000,standard,5,12404.4,400gglosslaminatedbothsides,bothsides,carrelarge
13366,FL-400S-A5-40-[ML11],95000,saver,5,5540.27,400gmattlaminatedbothsides,oneside,a5
13367,FL-400S-A5-40-[ML11],95000,standard,2,6934.72,400gmattlaminatedbothsides,oneside,a5
3229,FL-170H-A6-40,95000,standard,3,877.23,170goffset,oneside,a6
15187,FL-170S-VM-44,95000,standard,2,1543.0,170gsilk,bothsides,carremedium
15186,FL-170S-VM-44,95000,saver,6,1311.55,170gsilk,bothsides,carremedium
18313,FL-170G-AL-44,95000,standard,3,1063.51,170ggloss,bothsides,along
1964,FL-250G-AL-44,95000,saver,6,1178.51,250ggloss,bothsides,along
1965,FL-250G-AL-44,95000,standard,2,1237.39,250ggloss,bothsides,along
20856,FL-250G-VG-44,95000,saver,6,3046.97,250ggloss,bothsides,carrelarge
22418,FL-170G-A5-40,95000,standard,2,1524.85,170ggloss,oneside,a5
22417,FL-170G-A5-40,95000,saver,6,1296.13,170ggloss,oneside,a5
20857,FL-250G-VG-44,95000,standard,2,3359.3,250ggloss,bothsides,carrelarge
1779,FL-250S-A5-40,95000,standard,2,1611.16,250gsilk,oneside,a5
3228,FL-170H-A6-40,95000,saver,6,833.36,170goffset,oneside,a6
6129,FL-400S-VG-44-[GL11],95000,saver,5,10826.47,400gglosslaminatedbothsides,bothsides,carrelarge
