,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Price,Turnaround,SKU
5654,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,19.85,5,FLY-513-607-622-594-SAVER
5655,200,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,45.12,5,FLY-459-460-602-517-SAVER
5656,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,16.7,5,FLY-519-612-566-654-SAVER
5657,200,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,30.87,5,FLY-565-606-600-651-SAVER
5658,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,31.72,6,FLY-601-607-609-608-SAVER
5659,200,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,34.3,5,FLY-458-559-606-423-SAVER
5660,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,30.01,5,FLY-610-562-605-516-SAVER
5661,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,31.59,5,FLY-608-511-549-465-SAVER
5662,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,15.86,5,FLY-657-602-552-650-SAVER
5663,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,30.87,5,FLY-608-603-467-564-SAVER
5664,200,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,58.66,6,FLY-462-603-607-656-SAVER
5665,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,27.08,5,FLY-572-609-553-554-SAVER
5666,200,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,15.43,5,FLY-515-565-509-421-SAVER
5667,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,16.24,5,FLY-479-705-617-562-SAVER
5668,200,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,14.15,5,FLY-553-613-506-657-SAVER
5669,200,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,16.24,5,FLY-555-651-469-510-SAVER
5670,200,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,21.43,6,FLY-559-465-507-463-SAVER
5671,200,0.0,A4,300gsm Art Board Coated,None,Single Sided,34.3,5,FLY-550-608-599-516-SAVER
5672,200,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,31.59,5,FLY-658-565-525-469-SAVER
5673,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,18.05,5,FLY-509-515-644-514-SAVER
5674,200,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,63.18,5,FLY-475-700-701-515-SAVER
5675,200,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,23.15,5,FLY-699-606-565-557-SAVER
5676,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,33.39,6,FLY-516-600-653-599-SAVER
5677,200,0.2,A3,300gsm Art Board Coated,None,Single Sided,60.02,5,FLY-699-516-565-577-SAVER
5678,200,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,20.76,5,FLY-520-614-516-651-SAVER
5679,200,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,27.08,5,FLY-529-515-554-610-SAVER
5680,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,15.57,5,FLY-500-562-558-563-SAVER
5681,200,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,36.1,5,FLY-697-609-600-557-SAVER
5682,200,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,60.02,5,FLY-601-547-654-469-SAVER
5683,200,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,33.39,6,FLY-535-606-521-515-SAVER
5684,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,17.15,6,FLY-520-556-554-566-SAVER
5685,200,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,13.38,6,FLY-665-709-560-606-SAVER
5686,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,22.56,5,FLY-565-515-598-512-SAVER
5687,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,16.29,5,FLY-651-559-556-596-SAVER
5688,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,60.02,5,FLY-463-599-525-650-SAVER
5689,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,15.43,5,FLY-513-562-602-563-SAVER
5690,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,25.73,5,FLY-470-519-612-518-SAVER
5691,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,15.57,5,FLY-427-575-563-517-SAVER
5692,200,0.0,A5,300gsm Art Board Coated,None,Double Sided,29.78,5,FLY-565-564-512-569-SAVER
5693,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,42.86,5,FLY-466-600-516-467-SAVER
5694,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,19.72,6,FLY-554-615-567-604-SAVER
5695,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,15.43,5,FLY-474-708-604-652-SAVER
5696,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,27.08,5,FLY-507-621-528-659-SAVER
5697,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,13.29,5,FLY-662-658-660-553-SAVER
5698,200,0.0,A4,300gsm Art Board Coated,None,Double Sided,36.1,5,FLY-515-606-707-604-SAVER
5699,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,47.83,5,FLY-652-540-557-656-SAVER
5700,200,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,17.15,6,FLY-498-661-556-469-SAVER
5701,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,18.86,5,FLY-515-610-523-493-SAVER
5702,200,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,25.73,5,FLY-559-569-613-566-SAVER
5703,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,34.3,5,FLY-508-612-611-702-SAVER
5704,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,18.86,5,FLY-561-556-555-699-SAVER
5705,200,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,91.24,5,FLY-513-549-508-562-SAVER
5706,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,14.79,5,FLY-563-655-515-563-SAVER
5707,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,22.56,5,FLY-481-569-514-568-SAVER
5708,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,29.78,5,FLY-615-560-513-413-SAVER
5709,200,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,31.72,6,FLY-606-563-558-465-SAVER
5710,200,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,55.73,6,FLY-689-461-464-565-SAVER
5711,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,21.43,5,FLY-515-526-479-512-SAVER
5712,200,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,27.44,5,FLY-645-614-556-656-SAVER
5713,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,36.1,5,FLY-659-662-515-599-SAVER
5714,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,17.15,5,FLY-604-645-568-602-SAVER
5715,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,14.79,5,FLY-512-620-573-470-SAVER
5716,200,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,18.86,5,FLY-646-566-513-514-SAVER
5717,200,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,24.37,5,FLY-611-505-479-573-SAVER
5718,200,0.0,A6,300gsm Art Board Coated,None,Double Sided,19.85,5,FLY-616-510-520-657-SAVER
5719,200,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,24.37,5,FLY-609-508-560-505-SAVER
5720,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,15.57,5,FLY-551-516-514-652-SAVER
5721,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,28.29,5,FLY-510-623-603-607-SAVER
5722,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,18.05,6,FLY-512-552-606-524-SAVER
5723,200,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,13.98,5,FLY-609-553-609-462-SAVER
5724,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,34.3,5,FLY-702-614-473-603-SAVER
5725,200,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,19.85,6,FLY-556-604-569-542-SAVER
5726,200,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,24.01,5,FLY-649-568-645-610-SAVER
5727,200,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,45.44,5,FLY-569-562-466-614-SAVER
5728,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,16.24,6,FLY-462-558-560-613-SAVER
5729,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,17.15,5,FLY-651-559-556-596-SAVER
5730,250,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,21.43,5,FLY-515-610-523-493-SAVER
5731,250,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,20.15,6,FLY-554-615-567-604-SAVER
5732,250,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,27.44,6,FLY-561-511-476-552-SAVER
5733,250,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,17.15,6,FLY-546-601-601-555-SAVER
5734,250,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,15.01,5,FLY-649-529-558-466-SAVER
5735,250,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,17.15,5,FLY-519-612-566-654-SAVER
5736,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,20.31,6,FLY-611-551-613-514-SAVER
5737,250,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,60.02,6,FLY-689-461-464-565-SAVER
5738,250,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,32.58,6,FLY-606-563-558-465-SAVER
5739,250,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,14.21,5,FLY-609-553-609-462-SAVER
5740,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,15.43,6,FLY-704-461-567-565-SAVER
5741,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,26.07,6,FLY-506-518-610-467-SAVER
5742,250,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,24.37,6,FLY-563-563-578-564-SAVER
5743,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,17.15,5,FLY-645-577-696-648-SAVER
5744,250,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,15.79,5,FLY-427-575-563-517-SAVER
5745,250,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,16.29,5,FLY-474-708-604-652-SAVER
5746,250,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,21.43,5,FLY-561-556-555-699-SAVER
5747,250,0.2,A7,300gsm Art Board Coated,None,Double Sided,17.15,5,FLY-461-565-472-656-SAVER
5748,250,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,55.73,5,FLY-569-562-466-614-SAVER
5749,250,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,20.58,5,FLY-460-510-563-650-SAVER
5750,250,0.2,A7,300gsm Art Board Coated,None,Single Sided,16.29,5,FLY-655-517-515-527-SAVER
5751,250,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,16.29,5,FLY-608-704-510-564-SAVER
5752,250,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,36.0,5,FLY-608-603-467-564-SAVER
5753,250,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,36.0,5,FLY-564-657-573-525-SAVER
5754,250,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,63.18,6,FLY-462-603-607-656-SAVER
5755,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,34.3,6,FLY-516-600-653-599-SAVER
5756,250,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,14.57,5,FLY-553-613-506-657-SAVER
5757,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,18.95,5,FLY-509-515-644-514-SAVER
5758,250,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,98.9,5,FLY-560-656-562-519-SAVER
5759,250,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,54.15,5,FLY-459-460-602-517-SAVER
5760,250,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,21.66,5,FLY-520-614-516-651-SAVER
5761,250,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,72.2,5,FLY-559-497-514-462-SAVER
5762,250,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,21.43,5,FLY-569-565-651-515-SAVER
5763,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,23.15,5,FLY-430-572-561-610-SAVER
5764,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,18.0,5,FLY-543-472-525-562-SAVER
5765,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,24.37,5,FLY-565-515-598-512-SAVER
5766,250,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,24.37,6,FLY-567-666-644-514-SAVER
5767,250,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,17.15,5,FLY-510-649-513-464-SAVER
5768,250,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,16.29,5,FLY-513-562-602-563-SAVER
5769,250,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,34.3,5,FLY-559-569-613-566-SAVER
5770,250,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,31.72,5,FLY-510-623-603-607-SAVER
5771,250,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,47.16,5,FLY-508-612-611-702-SAVER
5772,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,18.05,5,FLY-604-645-568-602-SAVER
5773,250,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,51.44,5,FLY-466-600-516-467-SAVER
5774,250,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,27.08,5,FLY-481-569-514-568-SAVER
5775,250,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,16.29,5,FLY-473-615-513-661-SAVER
5776,250,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,34.3,5,FLY-658-565-525-469-SAVER
5777,250,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,38.58,5,FLY-458-559-606-423-SAVER
5778,250,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,68.59,5,FLY-601-547-654-469-SAVER
5779,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,32.58,6,FLY-601-607-609-608-SAVER
5780,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,32.58,5,FLY-610-562-605-516-SAVER
5781,250,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,17.15,5,FLY-555-651-469-510-SAVER
5782,250,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,16.29,5,FLY-515-565-509-421-SAVER
5783,250,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,72.2,5,FLY-475-700-701-515-SAVER
5784,250,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,20.31,6,FLY-556-604-569-542-SAVER
5785,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,22.29,5,FLY-646-566-513-514-SAVER
5786,250,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,27.08,5,FLY-611-505-479-573-SAVER
5787,250,0.0,A5,300gsm Art Board Coated,None,Single Sided,31.72,5,FLY-466-701-515-519-SAVER
5788,250,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,27.08,5,FLY-527-519-549-523-SAVER
5789,250,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,50.54,6,FLY-653-525-608-523-SAVER
5790,250,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,27.08,5,FLY-518-560-458-516-SAVER
5791,250,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,25.73,5,FLY-699-606-565-557-SAVER
5792,250,0.2,A3,300gsm Art Board Coated,None,Single Sided,68.59,5,FLY-699-516-565-577-SAVER
5793,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,22.56,5,FLY-513-607-622-594-SAVER
5794,250,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,15.79,5,FLY-500-562-558-563-SAVER
5795,250,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,23.15,6,FLY-559-465-507-463-SAVER
5796,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,16.29,5,FLY-657-602-552-650-SAVER
5797,250,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,70.31,5,FLY-514-561-525-612-SAVER
5798,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,34.3,5,FLY-608-511-549-465-SAVER
5799,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,21.43,5,FLY-614-656-453-557-SAVER
5800,250,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,16.97,6,FLY-596-707-472-648-SAVER
5801,250,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,36.0,5,FLY-565-606-600-651-SAVER
5802,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,36.1,5,FLY-572-609-553-554-SAVER
5803,250,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,36.1,5,FLY-529-515-554-610-SAVER
5804,250,0.0,A4,300gsm Art Board Coated,None,Single Sided,47.16,5,FLY-550-608-599-516-SAVER
5805,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,34.3,5,FLY-506-554-607-507-SAVER
5806,250,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,16.24,6,FLY-696-612-513-616-SAVER
5807,250,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,21.66,5,FLY-519-505-603-518-SAVER
5808,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,19.29,6,FLY-663-694-473-564-SAVER
5809,250,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,25.73,5,FLY-610-608-616-563-SAVER
5810,250,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,55.73,5,FLY-468-460-461-614-SAVER
5811,250,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,18.95,5,FLY-562-706-529-476-SAVER
5812,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,27.44,6,FLY-464-616-515-520-SAVER
5813,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,17.15,5,FLY-693-514-565-564-SAVER
5814,250,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,27.08,5,FLY-610-557-699-506-SAVER
5815,250,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,14.44,6,FLY-519-612-554-521-SAVER
5816,250,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,16.29,5,FLY-647-603-648-602-SAVER
5817,250,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,18.0,5,FLY-605-600-601-606-SAVER
5818,250,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,31.59,5,FLY-620-571-561-469-SAVER
5819,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,23.46,5,FLY-520-756-701-608-SAVER
5820,250,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,25.73,5,FLY-528-569-603-472-SAVER
5821,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,18.05,5,FLY-558-606-515-560-SAVER
5822,250,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,25.73,5,FLY-559-699-613-611-SAVER
5823,250,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,16.29,5,FLY-453-522-524-458-SAVER
5824,250,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,26.07,6,FLY-520-565-521-515-SAVER
5825,250,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,19.49,6,FLY-605-653-555-522-SAVER
5826,250,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,55.73,5,FLY-451-609-656-609-SAVER
5827,250,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,22.56,5,FLY-513-464-462-503-SAVER
5828,250,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,68.59,5,FLY-463-599-525-650-SAVER
5829,250,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,30.01,5,FLY-645-614-556-656-SAVER
5830,250,0.0,A6,300gsm Art Board Coated,None,Double Sided,21.66,5,FLY-616-510-520-657-SAVER
5831,250,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,38.58,5,FLY-702-614-473-603-SAVER
5832,250,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,49.64,5,FLY-555-609-514-509-SAVER
5833,250,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,15.01,5,FLY-563-655-515-563-SAVER
5834,250,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,17.15,5,FLY-570-470-600-606-SAVER
5835,250,0.0,A5,300gsm Art Board Coated,None,Double Sided,33.39,5,FLY-565-564-512-569-SAVER
5836,250,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,58.66,5,FLY-652-540-557-656-SAVER
5837,250,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,116.43,5,FLY-513-549-508-562-SAVER
5838,250,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,37.9,5,FLY-558-611-509-468-SAVER
5839,250,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,33.39,5,FLY-615-560-513-413-SAVER
5840,250,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,13.5,5,FLY-662-658-660-553-SAVER
5841,250,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,17.15,5,FLY-522-557-558-563-SAVER
5842,250,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,22.56,5,FLY-405-508-523-603-SAVER
5843,250,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,17.15,5,FLY-466-563-520-505-SAVER
5844,250,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,37.9,5,FLY-562-514-461-463-SAVER
5845,250,0.2,A3,300gsm Art Board Coated,None,Double Sided,72.2,5,FLY-612-568-659-556-SAVER
5846,250,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,23.15,6,FLY-611-506-603-654-SAVER
5847,250,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,25.73,5,FLY-572-515-518-622-SAVER
5848,250,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,25.73,5,FLY-508-566-562-601-SAVER
5849,250,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,34.3,5,FLY-460-464-476-563-SAVER
5850,250,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,27.08,5,FLY-564-574-602-511-SAVER
5851,250,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,27.08,5,FLY-563-657-517-649-SAVER
5852,250,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,54.15,5,FLY-419-553-522-705-SAVER
5853,250,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,51.44,5,FLY-464-561-425-544-SAVER
5854,250,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,22.56,5,FLY-606-700-564-563-SAVER
5855,250,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,16.12,6,FLY-569-513-607-564-SAVER
5856,250,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,22.56,5,FLY-507-564-557-478-SAVER
5857,250,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,19.49,6,FLY-512-552-606-524-SAVER
5858,250,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,15.34,5,FLY-463-599-607-559-SAVER
5859,250,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,13.72,6,FLY-665-709-560-606-SAVER
5860,250,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,18.52,6,FLY-498-661-556-469-SAVER
5861,250,0.0,A4,300gsm Art Board Coated,None,Double Sided,49.64,5,FLY-515-606-707-604-SAVER
5862,250,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,37.9,5,FLY-655-551-658-522-SAVER
